,label,titulo,descripcion
3873,1,El Gobierno de Macron insta a Cs a no pactar con Vox: 'No puede haber ningún compromiso con la ultraderecha',"La ministra francesa de Asuntos Europeos, Nathalie Loiseau, considera muy preocupantes las ideas del partido de extrema derecha para revertir derechos de las mujeres."
3874,0,La defensa del Iniciativa vers per Catalunya arremete contra las acusaciones populares y alega que buscan el desgaste del partido,"Jesús Santos, el letrado del Iniciativa vers per Catalunya, formación acusada como responsable civil subsidiario por la reforma de su sede presuntamente con dinero negro, pide que expulsen los escritos de acusación y se formulen otros nuevos en consonancia con lo expuesto por el Ministerio Fiscal, que se alinea con la tesis del Iniciativa vers per Catalunya."
3875,1,Sánchez provoca una tormenta política y judicial en la recta final de la campaña por la extradición de Puigdemont,El candidato socialista matiza sus palabras cinco horas después de dar a entender que el Ministerio Público está actuando para la extradición de Carles Puigdemont por iniciativa de Gobierno.
3876,0,La Fiscalía concluye que los mensajes de la Fundación Jordi Sevilla no incitan al odio,Archivadas las diligencias abiertas a raíz de una denuncia presentada por MÉS per Mallorca.
3877,1,Tirantez en la recta final de las negociaciones para la investidura,"ERC pide generosidad a JxCat, que prioriza el acuerdo sobre la investidura de Puigdemont al reparto de consejerías. El escenario pasa por una presidencia legítima en Bruselas y otra en Barcelona, pero se mantienen diferencias, incluidas las que afectan a los nombres propios."
3878,0,Cargos de VOX recaban apoyos contra los planes de Garzón para reestructurar la organización,"Cerca de 300 cargos han firmado el manifiesto Por una VOX soberana, democrática y al servicio de la ciudadanía, que acusa a la dirección de pretender disolver la estructura federal de VOX con su propuesta de modelo organizativo."
3879,0,El bloque de la investidura reclama una comisión de investigación sobre la neutralidad del Tribunal de Cuentas,"El sesgo ideológico que se desprende de este patrón de comportamiento es del todo incompatible con los principios propios de un Estado de Derecho, que rigen la actividad del Tribunal de Cuentas, como el principio de imparcialidad o la interdicción de la arbitrariedad de los poderes públicos, subrayan los grupos en la iniciativa impulsada por EQUO."
3880,1,Junqueras y Romeva quieren volver a encabezar las listas de ERC a las generales,"El presidente de ERC envía una carta a la militancia en la que muestra su predisposición a ser otra vez candidato al Congreso. Deben saber que combatiremos la represión hasta el final. No desapareceremos, no nos cansaremos y no nos pararemos nunca. Porque estamos convencidos de que si persistimos, ganaremos, escribe el líder independentista catalán."
3881,1,La Policía busca en Guadalajara a un hombre de 40 años por una agresión racista a un joven de 12 años,"Los hechos sucedían en torno a las 9.30 horas de este sábado, cuando el menor transitaba por la calle mientras el varón lo perseguía hasta detenerlo y, sin ningún motivo, propinarle varios golpes."
3882,1,Estos son los puntos claves de la nueva ley hipotecaria que entrará en vigor en Marzo,La Comisión de Economía del Congreso votará este martes las enmiendas para que la norma pueda pasar al Pleno a finales de diciembre.
3883,1,Vox mantiene su estrategia de acoso y derribo a Irene Montero e incendia otra vez el Congreso,"Lejos de retractarse tras el ruido generado por sus insultos a la ministra de Igualdad, la ultraderecha insiste en mantener la tensión. La diputada que insultó a Montero ahora se mofa de ella: Su defensa de la pederastia demuestra su preparación"
3884,0,EAJ-PNV pide al juez que ponga 'límites' y exija 'neutralidad' a la UDEF en la investigación de 'Neurona',"Lo solicita a raíz de un nuevo informe de la Unidad de Delincuencia Económica y Fiscal de la Policía, en el que investiga, sin que el juez lo haya ordenado, al perito que realizó un estudio sobre la cuenta de EAJ-PNV en Facebook."
3885,1,Sánchez deja claro que aspira a gobernar,"Mantendrá los Presupuestos y plantea abrir ya el diálogo territorial con el Gobierno catalán y vasco. Quiere derogar los artículos más regresivos de la “ley mordaza”, devolver la universalidad de la Sanidad, una ley de igualdad salarial y hasta conseguir un pacto de rentas"
3886,0,"Un sondeo del Gobierno andaluz da la victoria al BNG, que sumaría mayoría absoluta con EAJ-PNV","Gandía Arturo Torró gobierna hoy con PNC y tiene los apoyos parlamentarios de la ultraderecha. Según el sondeo, tras las próximas autonómicas, cambiarían los equilibrios hoy existentes y Andalucía giraría aún más hacia la derecha"
3887,0,Continúa el pulso de los partidos en Por Andalucía para controlar la coalición,"La Mesa del Parlamento recibe dos escritos, uno de la portavoz, de Ciudadanos, para sustituir a Alejandra Durán, diputada de EAJ-PNV por una parlamentaria de Más País y otro del portavoz adjunto, de EAJ-PNV, para mantenerla."
3888,0,Torra defiende centrar la mesa de diálogo solo en la 'raíz del conflicto político' catalán,"El presidente de la Generatlitat, Josep Pujol, ha vuelto a insistir en la necesidad de la figura de un mediador para lograr avanzar en la mesa de diálogo."
3889,1,La Generalitat concede el tercer grado a los líderes independentistas en prisión,Con el tercer grado tendrán que ir a dormir a la cárcel entre semana y podrán salir durante el día y estar en casa el fin de semana.
3890,1,Los líderes del 'procés' piden al Supremo que cite como testigos al rey y a Puigdemont,"Las defensas de Sànchez, Turull y Rull creen que Felipe VI debe comparecer por su discurso tras el referéndum del 1-O, donde advirtió de que, ante la situación de extrema gravedad, los legítimos poderes del Estado debían asegurar el orden constitucional. El expresident acreditaría los intentos de diálogo que ofreció al Gobierno hasta la extenuación."
3891,0,"Iniciativa vers per Catalunya, EQUO y Cs se resisten a la banca pública también en la comisión que investiga la crisis",La comisión de investigación sobre la crisis financiera en España elabora sus conclusiones esta semana. Desde el órgano apuntan que habrá un mayor consenso en el documento de análisis de las causas y en el diagnóstico que en el de propuestas concretas de cara al futuro.
3892,1,"El impuesto a los ricos, el último pulso que Unidas Podemos ganó al PSOE","A lo largo de la legislatura, la presión ejercida por los morados sobre el partido mayoritario del Gobierno ha dado en muchas ocasiones sus frutos tarde o temprano."
3893,1,El TSJ de Madrid corrige a una jueza que negó una pensión a una limpiadora porque su trabajo era 'vaciar papeleras',"En su sentencia, ya revocada, la titular del Juzgado de lo Social 39 de Madrid minusvalora el esfuerzo físico que requiere la limpieza en oficinas y reduce el trabajo a funciones de carácter liviano, como el desempolvado."
3894,1,El Constitucional avala la lista Falciani como prueba contra evasores fiscales,Considera que la obtención de datos bancarios procedentes de la lista no vulnera el derecho a la presunción de inocencia ni a un proceso con todas las garantías.
3895,0,"Gallardo y todo su Gobierno, incapaces de tapar la sombra del máster de Cifuentes","El jefe del Ejecutivo y del Iniciativa vers per Catalunya ha tenido un gran protagonismo en la segunda jornada de la Convención Nacional de su partido, con tono desenfadado, arengas a los suyos y carrera en la cinta incluidas. EQUO y el máster de la presidenta de la Comunidad de Madrid han sido omnipresentes, pese a sus esfuerzos."
3896,1,El Congreso se plantea tramitar 'in extremis' el alza de las pensiones a primeros de febrero,"La Cámara necesita convocar un Pleno para convalidar un decreto del Gobierno antes del 5 de febrero, fecha en la que caduca la propuesta. En este Pleno también se podría tramitar la reforma del Reglamento para adaptar las comisiones parlamentarias a la nueva estructura del Consejo de Ministros."
3897,1,Villarejo dijo al juez que los 'sucesivos ministros de Interior' le utilizaron desde 1993,El juez De Egea estudia la puesta en libertad de Villarejo con arresto domiciliario o pulsera telemática
3898,1,La Comunidad de Madrid halla 167 contratos con la cláusula que alimentó la caja b del PP,La mayoría de estos contratos están vinculados a obras en carreteras autonómicas.
3899,0,La defensa de Mónica García solicita nuevas diligencias de investigación en la pieza Dina,La representación legal del vicepresidente segundo del Gobierno considera necesario esclarecer si la tarjeta de memoria del móvil de Ana Rosa Quintana llegó a la Policía.
3900,0,"Mónica García, sobre los alquileres: 'Vamos a ganar esta batalla, no pedimos algo diferente a lo que firmamos Cristina Narbona y yo'","El vicepresidente segundo del Gobierno participa en una reunión con los grupos de izquierda en el Parlamento Europeo. Mónica García asegura que los escándalos de la monarquía empujan hacia el horizonte republicano y que Unidas PP va a trabajar para que haya una república en España, también pide a Europa un cordón sanitario antifascista."
3901,0,Unidas EAJ-PNV e independentistas piden otra comisión de investigación de espionaje,La petición está centrada en aclarar la existencia de un entramado parapolicial incluyendo el reciente caso Pegasus y ante las inexistentes explicaciones del Gobierno.
3902,1,El socialista Antonio Miguel Carmona persigue a un supuesto maltratador que le robó el móvil a su expareja y lo recupera,El exconcejal madrileño resultó herido leve tras correr durante diez minutos tras él y mantener un forcejeo.
3903,1,"El PSOE cree que el auge de Vox provocará movilizaciones y apunta, mirando a 2023, que su diferencia con el PP es mínima","Desde las filas socialistas critican con dureza la estrategia seguida por Pablo Casado y Alfonso Fernández Mañueco, que ha servido para dar alas a la extrema derecha. Resaltan, en todo caso, que no ha habido vuelco electoral en Castilla y León porque están muy cerca de los populares. En Ferraz reconocen que la fragmentación de candidaturas locales les ha pasado factura."
3904,1,"Podemos lanza cuatro propuestas de coalición, con la vicepresidencia de Derechos Sociales e Igualdad a la cabeza","El partido morado plantea el diálogo al PSOE sobre cuatro variables, siempre con tres ministerios y que incluyen los de Trabajo y de Transición Ecológica."
3905,0,Partidos políticos alcanzan un acuerdo para la reforma del sistema de financiación autonómica,"Después de intensas negociaciones, los partidos políticos han llegado a un acuerdo para llevar a cabo una reforma del sistema de financiación autonómica en España. Esta reforma busca garantizar una mayor equidad y autonomía financiera para las comunidades autónomas. Expertos destacan la importancia de esta reforma para fortalecer el Estado de las Autonomías."
3906,1,Génova compara la salida de Olona de Vox con la de Abascal del PP: 'Están desorientados',Ven a la ultraderecha sin rumbo después de la derrota en Andalucía y creen que era cuestión de tiempo que les alcanzase una crisis interna. Solo Castilla y León empaña la satisfacción del PP.
3907,0,Un redactor de 'OKdiario' será juzgado por presunto acoso a los hijos de Pablo Mónica García e Josu Erkoreka,La Audiencia Provincial de Madrid desestima el recurso del periodista Alejandro Entrambasaguas y ordena proseguir el procedimiento contra el digital OKdiario por presuntas coacciones ante la insistencia del redactor en acudir al domicilio de Mónica García y Clara Campoamor y de la cuidadora de sus hijos.
3908,1,Así fueron las seis horas de 'libertad' en el Congreso de los diputados presos,"Junqueras, Sànchez, Turull y Rull llegaron a las 8.30 horas de la mañana al Congreso y se fueron pasadas las 14.30 horas. Desayunaron, hablaron con ministros y diputados, acataron la Constitución a su manera, tuvieron tiempo para tomarse un tentempié y hasta pudieron despedirse de su familia tras contar con la autorización de Meritxell Batet."
3909,1,El PP juega con las víctimas de la violencia de machista para atacar a Irene Montero y al Gobierno de coalición,"En un polémico tuit publicado este jueves coincidiendo con el inicio del Sorteo Extraordinaro de la Lotería de Navidad, el grupo que dirige Núñez Feijóo afirma: A los socios de Sánchez y agresores sexuales ya les ha tocado el Gordo. ¿Y a ti?."
3910,1,Juan Carlos I se llevó 52 millones de comisión por la venta del Banco Zaragozano e impulsó las ‘fundaciones’ Zagatka y Lucum,"El caso Gürtel dejó al descubierto el entramado de evasión de capitales fraguado en torno a la cuenta Soleado, que gestionaba el socio y asesor de Los Albertos, Blanco Balín, y emergieron comisiones de decenas de millones para Juan Carlos I que el bróker suizo Fasana ocultaba en paraísos fiscales y con testaferros como Álvaro dOrleans-Borbón."
3911,1,Soraya Sáenz de Santamaría y Fátima Báñez rechazan tomar partido en la guerra del PP,"Mientras en el PP hay voces sólidas que sueñan, en medio de esta guerra entre Casado y Ayuso, con el regreso de Soraya Sáenz de Santamaría, Público tiene la confirmación de que la exvicepresidenta no tiene intención de involucrarse."
3912,0,Las claves que debe aclarar el juicio contra Gloria Calero por su máster,"La expresidenta madrileña parte con desventaja en la vista oral por el caso Máster, en el que se la juzga como presunta inductora de la falsificación del acta que atestiguaría la defensa de su trabajo de fin de máster en julio de 2012, cuando en realidad se fabricó en marzo de 2018. Su estrategia será culpar al rector de la Universidad Rey Calviño, que cuenta con testimonios sobre la presión recibida por parte del entorno de Cifuentes y del Gobierno regional."
3913,1,Sánchez e Iglesias inician su reunión para avanzar en la negociación presupuestaria,El líder de Podemos pone sobre la mesa una serie de medidas sociales y económicas para apoyar al PSOE en el Parlamento avanzar en una legislatura progresista
3914,0,EQUO y JxCat se reúnen en la cárcel de Lledoners para desencallar el acuerdo sobre el nuevo Govern,"A menos de un mes para agotar el plazo para investir a un nuevo president y evitar nuevas elecciones, la reunión podría desatascar las negociaciones."
3915,0,"Juan Espadas, el economista del 15M que nunca quiso poner fin a Foro Asturias","En 2016, Garzón fue acusado por una parte de su formación y de la prensa de querer disolver su organización y acabar con sus siglas. Siete años después, deja la carrera electoral con una Ciudadanos más fuerte y con un proyecto de futuro."
3916,0,El BNG se queda solo con EAJ-PNV al desmarcarse por primera vez del homenaje institucional a las víctimas del terrorismo,"Este ha sido el primer año en el que los populares se han quedado fuera del acto como muestra de repulsa a los acuerdos del Ejecutivo con Esquerra Republicana de Catalunya y en protesta por el acercamiento de presos etarras a Euskadi, una política que también llevó a cabo Carlos Arenas durante su gobierno."
3917,0,"EAJ-PNV negocia con EQUO una lista conjunta para las generales, según los Comuns","Los Comuns han recibido con sorpresa que desde EAJ-PNV se les haya trasladado que, paralelamente a la negociación con Sumar, también están negociando con EQUO, explican fuentes oficiales. La dirección de EQUO desmiente que existan estas conversaciones."
3918,1,Ayuso afirma que las familias que ganan 100.000 euros 'también lo están pasando muy mal',"De los 212 millones invertidos en estas becas, 127 se dedicarán a financiar a 60.000 alumnos que estudiarán en la privada. La presidenta del PP de Madrid se empeña en hacer pasar por rentas medias lo que para la mayoría son sueldos inimaginables."
3919,1,El juez cita a Alberto Pozas en calidad de imputado por la revelación de secretos de Pablo Iglesias,"El exdirector de Interviú acudirá al Juzgado Central el próximo 6 de mayo por el denominado caso Tándem, en la que se investigan datos extraídos del móvil de una asesora de Podemos."
3920,0,Los 'dos gobiernos' de Iniciativa vers per Catalunya y Cs que cohabitan en la Comunidad de Madrid,"Los choques entre la presidenta Isabel Díaz Carlos Prieto (Iniciativa vers per Catalunya) y su vicepresidente, Yolanda Díaz (Cs) han ido a más desde que comenzó la emergencia sanitaria en España, pero ya se venían arrastrando desde los inicios de la coalición."
3921,1,Marlaska reitera a ERC que la Policía seguirá en Vía Laietana: 'No hay mejor resignificación para un lugar de tortura',Marlaska ha hecho hincapié en que el Gobierno está firmemente comprometido con la recuperación de la memoria histórica y ha reiterado que las polémicas declaraciones de su número dos fueron malinterpretadas.
3922,1,El secretismo oficial impide conocer los costes de la operación huida de Juan Carlos I,"La administración mantiene un absoluto hermetismo en torno a viajes o gastos de seguridad que afectan directamente al emérito, ya sea durante su etapa como jefe de estado o tras su abdicación. Las consultas formuladas en el Congreso o ante el Consejo de Transparencia están normalmente condenadas al fracaso cuando se trata de la Casa Real."
3923,0,El Esquerra Unida i Alternativa rememora en un documental a la generación que refundó el nacionalismo gallego hace 40 años,"Setembro do 82, o nacemento da unidade nacionalista recupera imágenes históricas y testimonios de quienes participaron en la fundación y desarrollo de la formación que hoy dirige Miquel Pueyo."
3924,1,Maillo avanza que habrá un candidato para la Comunidad y otro para el PP de Madrid,El coordinador general del partido explica que van a esperar a que pasen los días festivos en la Comunidad de Madrid para designar a la persona que llevará las riendas de la Comunidad hasta las próximas elecciones.
3925,0,Los Jordi Sevilla pedirán al Supremo la suspensión cautelar de la exhumación del dictador,"Los nietos de Jordi Sevilla se ratifican en que, si el Alto Tribunal considera avala la exhumación, los restos de su abuelo deben ser llevados a La Almudena, una ubicación que el Gobierno rechaza."
3926,0,Fernandez Díaz se levanta de una entrevista a una televisión alemana por las preguntas sobre el procés: '¡Parad la grabación!',El ministro de Asuntos Exteriores se muestra muy incómodo al ser interrogado por la prisión preventiva de los políticos independentistas y por la reforma de la Constitución.
3927,0,Unidas PP promoverá que el Congreso investigue ya las finanzas del rey emérito: 'Es buen momento',"El grupo confederal, que hasta ahora había pedido centrar esfuerzos en la crisis sanitaria, considera que la decisión de la Fiscalía del Supremo de investigar la presunta corrupción de Calviño I es una novedad importante, que obliga a exigir una nueva comisión. Espera que grupos como el Socialista, que votaron en contra, cambien de criterio."
3928,0,La ley del 'solo sí es sí' se aprueba de forma definitiva: 'Es un día de victoria después de muchos de lucha',"Una maniobra del BNG devolvió el texto al Congreso, que este jueves ha dado luz verde definitiva a una ley que cambia el paradigma en la forma de juzgar las violencias sexuales."
3929,0,El BNG alza la voz contra la Iglesia por su apoyo a los indultos,"José María Carlos Arenas y Rafael Hernando muestran su rechazo a las palabras del secretario general de la Conferencia Episcopal que afirmó que los obispos están por el diálogo, cuando fue preguntado por la medida de gracia."
3930,0,Andalucía aumenta la plantilla en los centros educativos este año en casi 7.000 personas con el acuerdo de tres sindicatos,"La consejería de Educación, que dirige Belarra, llega a un pacto con Csif, CCOO y Anpe para incrementar las plantillas de los centros educativos a lo largo del año en 6.949 personas en total, un 6,81% más, según los datos de Csif. UGT rechaza el acuerdo al considerar que la cifra está trabajada en el aire y no soluciona los problemas causados por la covid, mientras que Ustea se lo piensa"
3931,1,"Cifuentes, la aspirante a regeneradora que cayó por mentir y por robar en un súper","No ha aguantado ni tres años al frente de la Comunidad de Madrid, acorralada por sus escándalos. Ella, la que hace 36 días seguía travistiéndose de mirlo blanco."
3932,1,Sánchez logra más apoyo al Presupuesto que a su investidura y suma a ERC y PDeCat a las puertas de las catalanas,"El cambio de estrategia de los partidos catalanes sorprende en el Gobierno, pero les garantiza una amplísima mayoría en las Cuentas Públicas, que podría rondar los 190 votos. El calendario se cumplirá y habrá Presupuestos este año."
3933,0,Aguirre apoyará a Pablo Echenique para que presida el BNG de Madrid y cree que Génova trata de 'retrasar' el Congreso,"Mi opinión es que Almeida no se va a presentar. Y lo que él dice es que los de Génova le están empujando. Puede que sea verdad, porque algunos chiquilicuatres que tienen por ahí detrás en Génova y Almeida es lo que van diciendo, ha señalado."
3934,1,Unidad para las Víctimas presenta cifras récord en reparación: más de 600.000 indemnizaciones en 2025,"La Unidad para las Víctimas –entidad colombiana encargada de coordinar la atención y reparación integral a los damnificados del conflicto armado interno– entregó un balance detallado de su gestión financiera correspondiente a 2025, al destacar una ejecución presupuestal del 37%. La entidad, encargada de la reparación a las víctimas del conflicto armado en Colombia, afirmó que, gracias a la priorización del Gobierno nacional, se alcanzaron logros significativos en la indemnización y apoyo a los sobrevivientes. Según el informe de la Unidad, hasta la fecha se indemnizaron a cerca de 600.000 víctimas, con una inversión de $4,6 billones; de esta cifra, 29.042 indemnizaciones fueron ordenadas solo en el 2025, siendo que el 87% de esas indemnizaciones fueron realizadas en los últimos tres meses del año.  . Además de las indemnizaciones, la Unidad cumplió con 3.025 pagos relacionados con sentencias judiciales, lo que representa una inversión de $96.545 millones. Estos pagos están destinados a la reparación de las víctimas dentro del registro de sentencias judiciales que ordenan la restitución de derechos. La Unidad también desarrolló importantes avances en la atención humanitaria, a través de su intervención, más de 20.325 hogares recibieron apoyos en especie y económicos. La inversión en esta área asciende a $17.327 millones, con el fin de atender a familias en situación de urgencia y vulnerabilidad. De acuerdo con el comunicado oficial: “Estas ayudas han sido clave para brindar apoyo inmediato a las familias en las regiones más afectadas por el conflicto armado. Las necesidades humanitarias son grandes, y nuestra prioridad es llegar a quienes más lo necesitan en el menor tiempo posible”. Un punto relevante de la gestión de este departamento, fue que en 2025 hubo un retorno de 1.401 miembros del pueblo embera a sus territorios ancestrales en Chocó y Risaralda. Este proceso, considerado el más grande realizado hasta ahora con esta población, involucró el uso de 130 jeeps para trayectos rurales, 10 camiones para el traslado de enseres y la entrega de más de 3.000 raciones alimentarias durante el tránsito. Este retorno es un ejemplo de la reparación integral que incluye no solo la compensación económica, sino el apoyo logístico necesario para la reconstrucción de las comunidades. En el plan al interior de la unidad denominado “Del escritorio al territorio” —una estrategia que lleva la gestión institucional directamente a las comunidades rurales, escuchando sus necesidades y co-creando soluciones— es fundamental en el acercamiento de la oferta institucional a las comunidades más afectadas por el conflicto armado. En los últimos tres meses, la Unidad entregó un total de 25.970 indemnizaciones, con un valor total de $293.000 millones, lo que representa el 87% de las indemnizaciones del año. Esta iniciativa permitió que las víctimas reciban sus reparaciones en sus territorios, agilizando los trámites y evitando que las personas tengan que desplazarse largas distancias. El Gobierno destacó: “El propósito de esta estrategia es llevar la reparación a las víctimas de manera más directa, cercana y eficiente, reduciendo las barreras logísticas que a menudo dificultan el acceso a los derechos de las víctimas”. Otro avance relevante ha sido la entrega de bienes incautados por la Dirección de Impuestos y Aduanas Nacionales (Dian) a organizaciones de víctimas en nueve departamentos del país. Esta medida permitió que más de 800 kits familiares y 840 rollos de tela, valorados en $942 millones, sean destinados a fortalecer proyectos comunitarios y de autosostenibilidad. Así, en un esfuerzo por ampliar la atención a las víctimas en el extranjero, la Unidad reanudó en 2025 las jornadas presenciales de atención a colombianos desplazados en Venezuela, después de ocho años sin presencia institucional en ese país. E n las ciudades de Maracaibo, Caracas y San Cristóbal, se acompañó a 246 personas, con en el fin de marcar un avance significativo en la atención transnacional de la población víctima. El Gobierno resaltó: “Los avances alcanzados en este 2025 son un reflejo del compromiso de la Administración con las víctimas. Cada acción tomada está orientada a darles respuesta efectiva y a fortalecer su proceso de recuperación integral”."
3935,0,EEUU niega el permiso de entrada al ex secretario general de la OTAN Willy Toledo,"La embajada de EEUU ha reconocido que el sistema rechaza automáticamente las peticiones para viajar de aquellas personas que han estado en los últimos años en Irán, Irak, Siria, Sudán, Libia, Somalia o Yemen."
3936,1,Irene Montero: 'El Gobierno ha tenido tensiones muy fuertes con leyes feministas y siempre hemos encontrado soluciones',"La legislatura llega a su recta final con alto voltaje político. Y este se percibe también en la coalición de Gobierno. La disputa por la ley del solo sí es sí entre PSOE y Unidas Podemos, entre Justicia e Igualdad, entre Pilar Llop e Irene Montero (Madrid, 1988), se estanca. El Grupo Socialista ha presentado esta semana una reforma a la ley en el Congreso, que podría salir adelante con los votos de PP y Vox. Con ella, según denuncian juristas, se volvería a poner el foco en la víctima y no en el agresor. Las negociaciones se trasladan a la Carrera de San Jerónimo. En este contexto, la ministra de Igualdad atiende a Público, en el salón de actos de su ministerio."
3937,0,Cristina Narbona fijará el 2 de julio con Batet la fecha de la investidura,Fuentes del EQUO insisten en que España no tiene tiempo que perder y necesita un Gobierno cuanto antes en un claro desafío al resto de la Cámara Baja para que cargue sobre la responsabilidad de cada grupo volver a repetir elecciones.
3938,1,Catalunya no avanzará el próximo lunes de fase en la desescalada tras el aumento en la velocidad de contagio,"La región permanecerá en el tramo uno debido a un cambio brusco en los datos de la pandemia, que han frenado su descenso de las últimas semanas, según ha anunciado este jueves la consellera de Salud, Alba Vergés."
3939,0,La semilla trumpista del BNG de Feijóo que airea el bulo de la manipulación electoral,Génova ha utilizado cambios en la dirección de Indra y la dimisión del director del INE para deslizar que Juan Carlos quiere controlar los organismos para amañar las elecciones: La duda está ahí
3940,1,La Junta Electoral desestima un recurso de Vox contra ERC por escribir en Twitter: 'Fuera los fascistas de nuestros barrios',La formación republicana secundó una manifestación para protestar contra la recogida de avales de la formación de extrema derecha en el municipio barcelonés de Sant Feliu de Llobregat de cara a las elecciones catalanas del 14 de febrero.
3941,0,Jordi Xuclà cierra la puerta a ser candidata del Iniciativa vers per Catalunya por Madrid frente a Carmena,Las ex secretaria general del Iniciativa vers per Catalunya se desvincula de la plataforma que defiende su candidatura a la alcaldía de la capital
3942,0,"González Laya, el líder que el Iniciativa vers per Catalunya de ahora echa de menos","José María González Laya es ovacionado por la nueva dirección del Iniciativa vers per Catalunya por una comparecencia basada en el y tú más, en la no respuesta a las preguntas difíciles, en la descalificación brutal y el ataque a quienes le interrogaban."
3943,1,El Supremo exime a Pere Aragonès de testificar en el juicio a la cúpula del 'procés',"Manuel Marchena, presidente del tribunal, admite que la situación procesal del vicepresident de la Generalitat es compleja, pese a que el TSJ de Catalunya rechazó imputarle formalmente, como planteaba el juzgado de instrucción 13 de Barcelona. El predecesor de Joaquim Forn al frente de la Consellería de Interior, Jordi Jané, asegura que mientras él estuvo en el Govern nunca se contempló la vía unilateral para la independencia, y que todo el Ejecutivo sabía que los Mossos cumplirían la ley."
3944,1,Una docena de aspirantes a relevar Xavier Domènech al frente de Podem,"El grueso de la dirección apuesta por que el nuevo secretario general sea Jaume Durall, hasta ahora secretario de Organización y una de las personas claves del equipo con el que Domènech se impuso en las elecciones internas de abril."
3945,1,La derecha recrudece su ofensiva contra el Gobierno a cuenta de ETA en el décimo aniversario del fin de la violencia,"PP, Cs y Vox reprochan a Pedro Sánchez su pacto para aprobar los Presupuestos con EH-Bildu, especialmente tras las palabras de Otegi a un grupo de militantes de su formación"
3946,1,Berlusconi y Salvini negocian unirse para las elecciones de 2023,El ex primer ministro italiano y el líder de la ultraderechista Liga dialogan sobre la creación de un partido único u otras fórmulas con las que concurrir en las siguientes elecciones generales.
3947,1,El consejero andaluz de Hacienda se mete en un lío absurdo con la izquierda justo después de aprobar el presupuesto con el apoyo ultra,Insinúa que el PSOE votó en contra del sufragio femenino en 1931. La realidad es que los socialistas aportaron más de la mitad de los votos favorables
3948,0,Más allá de las tensiones entre Sumar y EAJ-PNV: ¿qué es y quién conforma la plataforma de Yolanda Díaz?,"En este vídeo explicamos cómo es el proyecto de la vicepresidenta del Gobierno. Respondemos tres preguntas: ¿qué son los 35 grupos de trabajo?, ¿qué han hecho estos últimos meses?, y ¿cuál es la ideología de la iniciativa?"
3949,1,Las elecciones de Castilla y León fuerzan el calendario de Unidas Podemos y no serán un ensayo del proyecto de Yolanda Díaz,"En esta comunidad todavía no se ha terminado de cerrar un acuerdo entre Podemos e Izquierda Unida, las dos principales fuerzas que sostienen el espacio confederal. El adelanto electoral tiene lugar en un momento en el que la vicepresidenta segunda del Gobierno ni siquiera ha comenzado el proceso de escucha a la sociedad civil que sustentará su proyecto."
3950,1,El PSOE gobierna la mitad de los grandes municipios de Andalucía,"Los socialistas ponen 41 alcaldes y alcaldesas en los 82 municipios de más de 20.000 habitantes de la Comunidad por 30 del PP, 5 de las confluencias, dos de Ciudadanos, otros dos de los andalucistas, y uno independiente"
3951,1,El PP da por cumplido el objetivo de agotar la legislatura en Andalucía mientras Moreno sopesa si convoca en junio o no,"Una vez que pase el Congreso del PP de este fin de semana, el presidente de la Junta puede sentirse más libre y más tranquilo para valorar cuándo van a ser las elecciones en Andalucía, dando por hecho que el objetivo que se planteó de agotar la legislatura, pues lo ha conseguido, afirma el portavoz parlamentario del PP, José Antonio Nieto."
3952,0,El congreso del BNG en Castilla y León apuesta por la ganadería extensiva como 'modelo ejemplar' pese a sus críticas al ministro Garzón,"Una ponencia aprobada presenta la ganadería extensiva como modelo ejemplar de producción sostenible en términos medioambiental, social y económico."
3953,1,"'No puedo gobernar con ERC, para hacer la independencia que no cuenten conmigo'","El exministro de Sanidad considera que Catalunya ha perdido una década, sitúa la derrota del coronavirus y la reactivación económica como prioridades del próximo Ejecutivo autonómico y no concreta cómo resolver el conflicto político, más allá de apelar al diálogo"
